index,image_id,image_path,label,entities,ratio_category,dreamsim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,og_image
3936,891eb2653e63f9d9,original/images/OpenImages/891eb2653e63f9d9.jpg,real,"['shark', 'fish']",,,,,,,
3939,88531d1c1c3eb185,original/images/OpenImages/88531d1c1c3eb185.jpg,real,,,,,,,,
3945,aadfee9b588294ef,original/images/OpenImages/aadfee9b588294ef.jpg,real,['teddy bear'],,,,,,,
3946,186b7ecedf5eddc8,original/images/OpenImages/186b7ecedf5eddc8.jpg,real,['car'],,,,,,,
3956,cac813456523a1f9,original/images/OpenImages/cac813456523a1f9.jpg,real,['human body'],,,,,,,
3967,afa5fcaee9889840,original/images/OpenImages/afa5fcaee9889840.jpg,real,['coin'],,,,,,,
3975,1a7ed1f12fb6a51e,original/images/OpenImages/1a7ed1f12fb6a51e.jpg,real,['clothing'],,,,,,,
3980,a3dc3ff037b4ae02,original/images/OpenImages/a3dc3ff037b4ae02.jpg,real,"['wine', 'bottle']",,,,,,,
3983,49ed1509e40cc012,original/images/OpenImages/49ed1509e40cc012.jpg,real,,,,,,,,
3994,6e062f5035cecad3,original/images/OpenImages/6e062f5035cecad3.jpg,real,['wheel'],,,,,,,
4001,f2213272f09d267b,original/images/OpenImages/f2213272f09d267b.jpg,real,['spoon'],,,,,,,
4002,9dbbd6b4cbdca085,original/images/OpenImages/9dbbd6b4cbdca085.jpg,real,"['digital clock', 'watch']",,,,,,,
4005,fe7753e4c7e0d556,original/images/OpenImages/fe7753e4c7e0d556.jpg,real,,,,,,,,
4006,38eb6964573e4ed5,original/images/OpenImages/38eb6964573e4ed5.jpg,real,['flower'],,,,,,,
4007,c8138a077cb4e691,original/images/OpenImages/c8138a077cb4e691.jpg,real,"['burrito', 'zucchini']",,,,,,,
4009,37aae17410666a9e,original/images/OpenImages/37aae17410666a9e.jpg,real,['rhinoceros'],,,,,,,
4010,691e9b139ee62675,original/images/OpenImages/691e9b139ee62675.jpg,real,"['pizza', 'cheese']",,,,,,,
4019,9de043b31334132b,original/images/OpenImages/9de043b31334132b.jpg,real,,,,,,,,
4022,9c226d0fe33db772,original/images/OpenImages/9c226d0fe33db772.jpg,real,['rose'],,,,,,,
4024,94b7d1709ed4ca68,original/images/OpenImages/94b7d1709ed4ca68.jpg,real,,,,,,,,
4025,7f74a100a173c5bb,original/images/OpenImages/7f74a100a173c5bb.jpg,real,,,,,,,,
4026,6e4657b5da071cd2,original/images/OpenImages/6e4657b5da071cd2.jpg,real,['guitar'],,,,,,,
4028,781a6f4611f566b7,original/images/OpenImages/781a6f4611f566b7.jpg,real,"['bottle', 'beer']",,,,,,,
4034,e34261a505e40195,original/images/OpenImages/e34261a505e40195.jpg,real,['dog'],,,,,,,
4035,f2bef9e08ea5a75b,original/images/OpenImages/f2bef9e08ea5a75b.jpg,real,['broccoli'],,,,,,,
4039,ebeb8493f67b0f43,original/images/OpenImages/ebeb8493f67b0f43.jpg,real,['swimwear'],,,,,,,
4041,0ea669fe836ef8fa,original/images/OpenImages/0ea669fe836ef8fa.jpg,real,['fixed-wing aircraft'],,,,,,,
4045,34c5750f3825d5ea,original/images/OpenImages/34c5750f3825d5ea.jpg,real,['monkey'],,,,,,,
4046,52db6ca97a968083,original/images/OpenImages/52db6ca97a968083.jpg,real,,,,,,,,
4048,777495cd91d5551b,original/images/OpenImages/777495cd91d5551b.jpg,real,"['person', 'van']",,,,,,,
4049,8b23b54ade9aba4a,original/images/OpenImages/8b23b54ade9aba4a.jpg,real,"['cabbage', 'broccoli', 'carrot']",,,,,,,
4056,9bb41123cdc3e2d7,original/images/OpenImages/9bb41123cdc3e2d7.jpg,real,,,,,,,,
4057,ad9534e167d39554,original/images/OpenImages/ad9534e167d39554.jpg,real,"['clothing', 'roller skates']",,,,,,,
4058,62c75e993beb5e37,original/images/OpenImages/62c75e993beb5e37.jpg,real,,,,,,,,
4061,5019995626f38d53,original/images/OpenImages/5019995626f38d53.jpg,real,"['vase', 'flowerpot']",,,,,,,
4063,16f51edf6ef907f5,original/images/OpenImages/16f51edf6ef907f5.jpg,real,"['clothing', 'roller skates']",,,,,,,
4065,47461512de4074e4,original/images/OpenImages/47461512de4074e4.jpg,real,,,,,,,,
4067,ca568508c6150423,original/images/OpenImages/ca568508c6150423.jpg,real,['fixed-wing aircraft'],,,,,,,
4068,286e77e6b5a24aef,original/images/OpenImages/286e77e6b5a24aef.jpg,real,['truck'],,,,,,,
4069,1858f05255e4bf62,original/images/OpenImages/1858f05255e4bf62.jpg,real,['motorcycle'],,,,,,,
4076,9ab368a89c2651f8,original/images/OpenImages/9ab368a89c2651f8.jpg,real,"['whale', 'dolphin']",,,,,,,
4078,7cbcdcb8c4bd275e,original/images/OpenImages/7cbcdcb8c4bd275e.jpg,real,['sculpture'],,,,,,,
4088,cf8342f279a76c29,original/images/OpenImages/cf8342f279a76c29.jpg,real,['dog'],,,,,,,
4096,59ae286ff59ff13b_m02p5f1q_b62d9a9d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_love_song.jpeg,fake,"['coffee cup', 'tea']",bin5,0.1585332155227661,0.0082088902722898,0.0069144466,0.5561790374555079,0.5900383393272256,3682.0
4097,179846a7e34ba228,original/images/OpenImages/179846a7e34ba228.jpg,real,,,,,,,,
4100,e45b3905369ce768,original/images/OpenImages/e45b3905369ce768.jpg,real,['guacamole'],,,,,,,
4109,f45544793dac3d4c,original/images/OpenImages/f45544793dac3d4c.jpg,real,['elephant'],,,,,,,
4111,b889289b2fee3984,original/images/OpenImages/b889289b2fee3984.jpg,real,"['cocktail', 'juice']",,,,,,,
4113,cfd939d50ad31389_m0k4j_8bd72e2c_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\cfd939d50ad31389_m0k4j_8bd72e2c_OpenImages_StableDiffusion_v5.png,fake,"['car', 'wheel']",bin1,0.1443443298339843,0.0020413706074398,0.0018985043,0.8763007354046483,0.8877656839890553,4732.0
4115,8ac75cbdc47a677d,original/images/OpenImages/8ac75cbdc47a677d.jpg,real,['owl'],,,,,,,
4117,aa0a1551758ae072,original/images/OpenImages/aa0a1551758ae072.jpg,real,['truck'],,,,,,,
4123,9360290660941a1c,original/images/OpenImages/9360290660941a1c.jpg,real,['toy'],,,,,,,
4124,1290db73f773e299,original/images/OpenImages/1290db73f773e299.jpg,real,"['tomato', 'carrot']",,,,,,,
4126,64e243fe6ac3f62c,original/images/OpenImages/64e243fe6ac3f62c.jpg,real,['skateboard'],,,,,,,
4128,831b342987fd22ca,original/images/OpenImages/831b342987fd22ca.jpg,real,,,,,,,,
4130,30ed568bcbc9bec6,original/images/OpenImages/30ed568bcbc9bec6.jpg,real,['clothing'],,,,,,,
4131,2a7f66464242753b,original/images/OpenImages/2a7f66464242753b.jpg,real,"['computer keyboard', 'laptop']",,,,,,,
4134,69a8ad94ed36f3cb,original/images/OpenImages/69a8ad94ed36f3cb.jpg,real,['cake'],,,,,,,
4138,9c226d0fe33db772_m06m11_fb517060_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\9c226d0fe33db772_m06m11_fb517060_OpenImages_StableDiffusion_v5.png,fake,['rose'],bin1,0.6171513199806213,0.0278945264824839,0.025272422,0.5581584329505731,0.6133481279181572,4022.0
4142,82aa116ad1978dd3,original/images/OpenImages/82aa116ad1978dd3.jpg,real,['dog'],,,,,,,
4146,63d0fdd8bdcdfc05_m021mn_63392c58_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\63d0fdd8bdcdfc05_m021mn_63392c58_OpenImages_StableDiffusion_v5.png,fake,['cookie'],bin2,0.0179914236068725,0.0003605217342726,0.00033443558,0.9553917714604424,0.9591408813937476,
4147,80fa0ef4b78465a9,original/images/OpenImages/80fa0ef4b78465a9.jpg,real,['suit'],,,,,,,
4148,b913054434cf41ed,original/images/OpenImages/b913054434cf41ed.jpg,real,['miniskirt'],,,,,,,
4154,fd2ccf740119ef09,original/images/OpenImages/fd2ccf740119ef09.jpg,real,,,,,,,,
4159,6d7433b4c9a6b24a,original/images/OpenImages/6d7433b4c9a6b24a.jpg,real,['toilet'],,,,,,,
4170,e80dc2876c72adaf,original/images/OpenImages/e80dc2876c72adaf.jpg,real,"['wine', 'bottle']",,,,,,,
4172,b1d1b98d7db6224f,original/images/OpenImages/b1d1b98d7db6224f.jpg,real,['human body'],,,,,,,
4174,5811af6a3d6c2c3f,original/images/OpenImages/5811af6a3d6c2c3f.jpg,real,['flower'],,,,,,,
4175,684fab52d1c8c761,original/images/OpenImages/684fab52d1c8c761.jpg,real,"['woman', 'tennis racket']",,,,,,,
4179,91e07c2f64214ad1,original/images/OpenImages/91e07c2f64214ad1.jpg,real,"['skyscraper', 'train']",,,,,,,
4180,519a602536f4f557,original/images/OpenImages/519a602536f4f557.jpg,real,['fish'],,,,,,,
4184,f04302ce337e6472,original/images/OpenImages/f04302ce337e6472.jpg,real,['snake'],,,,,,,
4197,affdd591f5095735,original/images/OpenImages/affdd591f5095735.jpg,real,['strawberry'],,,,,,,
4202,343cdfe3517037d8_m08pbxl_3982fc66_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/baby_bunny.jpeg,fake,['monkey'],bin5,0.0749139785766601,0.0031806256681562,0.002655645,0.8762903247955892,0.911188825506308,
4205,7082ac4f4a29f390,original/images/OpenImages/7082ac4f4a29f390.jpg,real,"['bagel', 'doughnut']",,,,,,,
4210,a25d7cff710d4527,original/images/OpenImages/a25d7cff710d4527.jpg,real,['box'],,,,,,,
4216,2646412c48fa2d2f,original/images/OpenImages/2646412c48fa2d2f.jpg,real,['croissant'],,,,,,,
4217,1505228d03b21e0a_m084rd_fb9247f1_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_boat_in_the_waters_near.jpeg,fake,['wok'],bin4,0.1095669865608215,0.0067245944114918,0.006233466,0.7413348610512331,0.7414198007157563,
4220,b489f6338710ce9f,original/images/OpenImages/b489f6338710ce9f.jpg,real,['guitar'],,,,,,,
4223,2eb21694279abea6,original/images/OpenImages/2eb21694279abea6.jpg,real,['sun hat'],,,,,,,
4224,b4454452f7cfffab,original/images/OpenImages/b4454452f7cfffab.jpg,real,['cat'],,,,,,,
4226,f92f4ee133e632b9_m08hvt4_dd689d64_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\f92f4ee133e632b9_m08hvt4_dd689d64_OpenImages_StableDiffusion_v5.png,fake,"['kettle', 'jug', 'teapot']",bin5,0.0900198221206665,0.0059462320830567,0.005487434,0.5727323674626242,0.567345467734158,
4227,eaa6c9823b0d8979,original/images/OpenImages/eaa6c9823b0d8979.jpg,real,,,,,,,,
4229,61ff6023b35295fb_m0bt9lr_82291f9f_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\61ff6023b35295fb_m0bt9lr_82291f9f_OpenImages_StableDiffusion_v5.png,fake,['dog'],bin5,0.1824382543563842,0.0097904334874332,0.009202876,0.6267208312409599,0.6614423700589797,5669.0
4232,97bd4d44d3eba27d_m01bqk0_d6fd7d47_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\97bd4d44d3eba27d_m01bqk0_d6fd7d47_OpenImages_StableDiffusion_v5.png,fake,"['man', 'bicycle wheel']",bin3,0.9293729066848756,0.1660628453105226,0.15070051,0.3462144103663682,0.4285456977039664,2876.0
4233,f6b90a8312fdb42b,original/images/OpenImages/f6b90a8312fdb42b.jpg,real,,,,,,,,
4238,400f627708e78b72,original/images/OpenImages/400f627708e78b72.jpg,real,"['mule', 'camel']",,,,,,,
4239,a47d8017a8106c57,original/images/OpenImages/a47d8017a8106c57.jpg,real,['bottle'],,,,,,,
4242,1994511b7d294455,original/images/OpenImages/1994511b7d294455.jpg,real,['flag'],,,,,,,
4243,4d9c6b38e730a6e1,original/images/OpenImages/4d9c6b38e730a6e1.jpg,real,['bird'],,,,,,,
4249,cd1d2e6d5b36874c,original/images/OpenImages/cd1d2e6d5b36874c.jpg,real,,,,,,,,
4250,00f4d10c0878338b_m03bt1vf_78021f15_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\00f4d10c0878338b_m03bt1vf_78021f15_OpenImages_StableDiffusion_v5.png,fake,"['woman', 'swimwear']",bin5,0.8978022933006287,0.1431909772791527,0.14448489,0.3210290031402001,0.3933940546049413,4716.0
4251,257e600da41d56c5,original/images/OpenImages/257e600da41d56c5.jpg,real,['bird'],,,,,,,
4254,84193169ead16d52,original/images/OpenImages/84193169ead16d52.jpg,real,['fish'],,,,,,,
4261,c8394b4c5cd772e0,original/images/OpenImages/c8394b4c5cd772e0.jpg,real,['beer'],,,,,,,
4262,8865694899bc5737,original/images/OpenImages/8865694899bc5737.jpg,real,['goose'],,,,,,,
4268,0d14ca3c11f49a00,original/images/OpenImages/0d14ca3c11f49a00.jpg,real,['surfboard'],,,,,,,
4277,5c9e024962d5f0a7,original/images/OpenImages/5c9e024962d5f0a7.jpg,real,['motorcycle'],,,,,,,
4287,2717eddb0ea1f24d,original/images/OpenImages/2717eddb0ea1f24d.jpg,real,,,,,,,,
4289,1f295c5fa8cb5741,original/images/OpenImages/1f295c5fa8cb5741.jpg,real,['handgun'],,,,,,,
4303,0abb82a9f6e59669,original/images/OpenImages/0abb82a9f6e59669.jpg,real,['door handle'],,,,,,,
4307,4be917ab4b844b2f,original/images/OpenImages/4be917ab4b844b2f.jpg,real,['car'],,,,,,,
4309,cfff0d58a4dc0f21,original/images/OpenImages/cfff0d58a4dc0f21.jpg,real,['tart'],,,,,,,
4310,e21b3c9ceda4960b,original/images/OpenImages/e21b3c9ceda4960b.jpg,real,['bird'],,,,,,,
4311,33cad7edb21d5bea,original/images/OpenImages/33cad7edb21d5bea.jpg,real,"['hot dog', 'sandwich']",,,,,,,
4314,88cd44a5ca8d6438,original/images/OpenImages/88cd44a5ca8d6438.jpg,real,,,,,,,,
4315,dbfef2826993c670,original/images/OpenImages/dbfef2826993c670.jpg,real,['cake'],,,,,,,
4316,e0584d1a8b5ab0da,original/images/OpenImages/e0584d1a8b5ab0da.jpg,real,['vehicle registration plate'],,,,,,,
4321,91dbd648d7f6cd86,original/images/OpenImages/91dbd648d7f6cd86.jpg,real,['sparrow'],,,,,,,
4325,9de043b31334132b,original/images/OpenImages/9de043b31334132b.jpg,real,"['submarine sandwich', 'bread']",,,,,,,
4327,11cf974974047c73,original/images/OpenImages/11cf974974047c73.jpg,real,['bread'],,,,,,,
4329,9e320da992c2e973,original/images/OpenImages/9e320da992c2e973.jpg,real,,,,,,,,
4331,0a8c37ddfc3ee652,original/images/OpenImages/0a8c37ddfc3ee652.jpg,real,['human body'],,,,,,,
4332,dd66346b0daf7e6c,original/images/OpenImages/dd66346b0daf7e6c.jpg,real,['mobile phone'],,,,,,,
4334,ffa70a65bc910ea4,original/images/OpenImages/ffa70a65bc910ea4.jpg,real,"['studio couch', 'couch']",,,,,,,
4339,cc0d06bcc102ffd0,original/images/OpenImages/cc0d06bcc102ffd0.jpg,real,"['vase', 'flowerpot']",,,,,,,
4342,7663977fff9c2230,original/images/OpenImages/7663977fff9c2230.jpg,real,['cookie'],,,,,,,
4343,4c78ca8b9906664e,original/images/OpenImages/4c78ca8b9906664e.jpg,real,,,,,,,,
4344,03d82f2b6e458399,original/images/OpenImages/03d82f2b6e458399.jpg,real,['couch'],,,,,,,
4345,6659df1f14dbeac7,original/images/OpenImages/6659df1f14dbeac7.jpg,real,['horse'],,,,,,,
4346,fd280d46f9488014,original/images/OpenImages/fd280d46f9488014.jpg,real,['dress'],,,,,,,
4350,e3dadec87a93fb28,original/images/OpenImages/e3dadec87a93fb28.jpg,real,['cat'],,,,,,,
4353,a0bbe103ce17390e_m03k3r_ab3ff5a2_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\a0bbe103ce17390e_m03k3r_ab3ff5a2_OpenImages_StableDiffusion_v5.png,fake,['horse'],bin5,0.0819832682609558,0.0114718935921392,0.008577397,0.7617425610213925,0.8239292168740788,
4355,dddf9232dda50ea7,original/images/OpenImages/dddf9232dda50ea7.jpg,real,"['bowl', 'mixing bowl']",,,,,,,
4356,4b0c53161ad9a06c,original/images/OpenImages/4b0c53161ad9a06c.jpg,real,,,,,,,,
4360,d989b2cab9e0913a,original/images/OpenImages/d989b2cab9e0913a.jpg,real,['jeans'],,,,,,,
4365,fd7617ac7ee1936f,original/images/OpenImages/fd7617ac7ee1936f.jpg,real,,,,,,,,
4369,bb423b20d5f1c8e0,original/images/OpenImages/bb423b20d5f1c8e0.jpg,real,['canoe'],,,,,,,
4371,94d65f25bbae388a,original/images/OpenImages/94d65f25bbae388a.jpg,real,,,,,,,,
4372,28e60e9fb35d820e_m0ftb8_ff4ba989_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\28e60e9fb35d820e_m0ftb8_ff4ba989_OpenImages_StableDiffusion_v5.png,fake,['common sunflower'],bin5,0.7201640009880066,0.1064755873806611,0.09704212,0.1293962651841773,0.1832752220838667,2394.0
4381,5b15f926eb346b96_m015p6_d512ac2c_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/at_night.jpeg,fake,['bird'],bin1,0.2174190878868103,0.0204514938993941,0.016467072,0.5041089086620694,0.5512512470357869,11698.0
4384,1f9f9f01cd666897,original/images/OpenImages/1f9f9f01cd666897.jpg,real,"['woman', 'girl']",,,,,,,
4385,c59ab0df4d691680,original/images/OpenImages/c59ab0df4d691680.jpg,real,['lizard'],,,,,,,
4390,3c6f991f96f3847c,original/images/OpenImages/3c6f991f96f3847c.jpg,real,"['shark', 'fish']",,,,,,,
4393,692d8a604ba724b5,original/images/OpenImages/692d8a604ba724b5.jpg,real,['couch'],,,,,,,
4394,f92f4ee133e632b9,original/images/OpenImages/f92f4ee133e632b9.jpg,real,"['kettle', 'jug', 'teapot']",,,,,,,
4395,d5f5aaaf337a4b8d_m0c9ph5_ecc178f6_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\d5f5aaaf337a4b8d_m0c9ph5_ecc178f6_OpenImages_StableDiffusion_v5.png,fake,['flower'],bin2,0.7011939287185669,0.0515626247610844,0.051597714,0.5036316622127146,0.608697093921169,11586.0
4399,2648007e007742bd,original/images/OpenImages/2648007e007742bd.jpg,real,['guitar'],,,,,,,
4401,0b19ea3376871338,original/images/OpenImages/0b19ea3376871338.jpg,real,['dog'],,,,,,,
4403,9e38e554494bd9a5,original/images/OpenImages/9e38e554494bd9a5.jpg,real,"['duck', 'swan']",,,,,,,
4407,a9b128063150b294,original/images/OpenImages/a9b128063150b294.jpg,real,"['drink', 'bottle']",,,,,,,
4411,f91a18b604a2e002,original/images/OpenImages/f91a18b604a2e002.jpg,real,['common fig'],,,,,,,
4414,8f6f2abe13fa8abf,original/images/OpenImages/8f6f2abe13fa8abf.jpg,real,"['clothing', 'swimwear']",,,,,,,
4418,a29bbf9194a52cf3,original/images/OpenImages/a29bbf9194a52cf3.jpg,real,['teddy bear'],,,,,,,
4419,e52c0779b2fa3474,original/images/OpenImages/e52c0779b2fa3474.jpg,real,['dog'],,,,,,,
4421,088e8ed8eeab172e,original/images/OpenImages/088e8ed8eeab172e.jpg,real,,,,,,,,
4430,a3467cff7e78ef6c,original/images/OpenImages/a3467cff7e78ef6c.jpg,real,"['woman', 'swimwear']",,,,,,,
4432,e213c96ba454a6fd,original/images/OpenImages/e213c96ba454a6fd.jpg,real,"['coffee (drink)', 'coffee cup', 'tea']",,,,,,,
4438,59a60b49281b2889,original/images/OpenImages/59a60b49281b2889.jpg,real,['camera'],,,,,,,
4453,0305860ffe8d8b4a,original/images/OpenImages/0305860ffe8d8b4a.jpg,real,['food processor'],,,,,,,
4454,d138f6c230800b80,original/images/OpenImages/d138f6c230800b80.jpg,real,"['fish', 'dolphin']",,,,,,,
4458,2ac2dd3e1b47585b,original/images/OpenImages/2ac2dd3e1b47585b.jpg,real,['flowerpot'],,,,,,,
4466,b58fc7afc20a828c_m0fly7_fddb47a0_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\b58fc7afc20a828c_m0fly7_fddb47a0_OpenImages_StableDiffusion_v5.png,fake,"['man', 'jeans']",bin4,0.3244249820709228,0.0216000824776365,0.017473232,0.3809350154169617,0.4149144607539864,9090.0
4468,db461ab8e61b6449,original/images/OpenImages/db461ab8e61b6449.jpg,real,,,,,,,,
4477,22d2358a357bd81c,original/images/OpenImages/22d2358a357bd81c.jpg,real,['fox'],,,,,,,
4483,bd82f0fc75a2b23d,original/images/OpenImages/bd82f0fc75a2b23d.jpg,real,['bread'],,,,,,,
4487,07cd64a3367631ad,original/images/OpenImages/07cd64a3367631ad.jpg,real,"['aircraft', 'fixed-wing aircraft']",,,,,,,
4489,582f2e7147a8c5e1,original/images/OpenImages/582f2e7147a8c5e1.jpg,real,['human mouth'],,,,,,,
4491,e8560c17266a12e4,original/images/OpenImages/e8560c17266a12e4.jpg,real,['toy'],,,,,,,
4493,876c813a9ef2d9ca_m0l515_230e4934_OpenImages_OpenJourney,p2p/OpenImages/SDv4/alfredo.jpeg,fake,['sandwich'],bin5,0.8939239382743835,0.162222675879338,0.14776134,0.2206891307155271,0.310807944434037,3786.0
4495,695ab671393e504e,original/images/OpenImages/695ab671393e504e.jpg,real,['toy'],,,,,,,
4496,22e21d377f197daf,original/images/OpenImages/22e21d377f197daf.jpg,real,['tank'],,,,,,,
4499,89aea03f4d8b8c0e,original/images/OpenImages/89aea03f4d8b8c0e.jpg,real,['hedgehog'],,,,,,,
4504,d2cfbf8b0102fbe4,original/images/OpenImages/d2cfbf8b0102fbe4.jpg,real,['monkey'],,,,,,,
4505,b728aa6f4c5280e3,original/images/OpenImages/b728aa6f4c5280e3.jpg,real,"['vase', 'flowerpot']",,,,,,,
4506,483c2b237cebbbe4,original/images/OpenImages/483c2b237cebbbe4.jpg,real,"['cookie', 'bread']",,,,,,,
4507,2dd63a5811653e8d,original/images/OpenImages/2dd63a5811653e8d.jpg,real,"['washing machine', 'chest of drawers']",,,,,,,
4509,4af93b7eab41d367,original/images/OpenImages/4af93b7eab41d367.jpg,real,['monkey'],,,,,,,
4511,a871c63956ae98d5,original/images/OpenImages/a871c63956ae98d5.jpg,real,['guitar'],,,,,,,
4515,a2c757760509f15a,original/images/OpenImages/a2c757760509f15a.jpg,real,"['clothing', 'girl']",,,,,,,
4521,cf8e9033180f152a_m021mn_bd9be5b3_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\cf8e9033180f152a_m021mn_bd9be5b3_OpenImages_StableDiffusion_v5.png,fake,['cookie'],bin5,0.0492132306098938,0.0045540301225039,0.003995245,0.7485482533131731,0.7435227293413147,
4523,b81faf1b4bff0153,original/images/OpenImages/b81faf1b4bff0153.jpg,real,['canoe'],,,,,,,
4525,5904814a300a49fd,original/images/OpenImages/5904814a300a49fd.jpg,real,['motorcycle'],,,,,,,
4530,f48e2b8b5609e340,original/images/OpenImages/f48e2b8b5609e340.jpg,real,['canoe'],,,,,,,
4531,09abca0b779a8b9f_m050k8_e01e40cf_OpenImages_OpenJourney,p2p/OpenImages/SDv4/and_a_city_skyline_in_the_background.jpeg,fake,['mobile phone'],bin5,0.5045860409736633,0.0052303567153283,0.004735716,0.8183298818868154,0.8450991274567083,7021.0
4532,1cbeb03e6efca760_m020lf_df73ec73_OpenImages_OpenJourney,p2p/OpenImages/SDv4/(with_a_blue_or_purple_bull).jpeg,fake,['computer mouse'],bin5,0.1662172079086303,0.006925195627727,0.006063373,0.6711208941846993,0.7127315968366863,143.0
4536,86bdb6b910d0829b,original/images/OpenImages/86bdb6b910d0829b.jpg,real,['otter'],,,,,,,
4540,1ba58a750057d1c4,original/images/OpenImages/1ba58a750057d1c4.jpg,real,['fixed-wing aircraft'],,,,,,,
4541,350c09cfad83f9ce,original/images/OpenImages/350c09cfad83f9ce.jpg,real,"['dress', 'human body', 'sofa bed']",,,,,,,
4545,17f8cf4d94710527,original/images/OpenImages/17f8cf4d94710527.jpg,real,['computer keyboard'],,,,,,,
4547,8ace3fad991eff10,original/images/OpenImages/8ace3fad991eff10.jpg,real,['cake'],,,,,,,
4548,b2aca706b23e9bcd_m03120_6c7d8323_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\b2aca706b23e9bcd_m03120_6c7d8323_OpenImages_StableDiffusion_v5.png,fake,['flag'],bin5,0.5239979028701782,0.0882290018568829,0.049720176,0.3762692797343623,0.4630291712507939,756.0
4550,875338d0d45abc20_m09k_b_589d2492_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\875338d0d45abc20_m09k_b_589d2492_OpenImages_StableDiffusion_v5.png,fake,"['cocktail', 'orange (fruit)', 'juice', 'lemon (plant)']",bin4,0.8620867133140564,0.2201355652183993,0.21505184,0.1622800269016353,0.2255175875209436,5407.0
4552,3d92cd804b358a74,original/images/OpenImages/3d92cd804b358a74.jpg,real,,,,,,,,
4553,a6953d985cdb0641,original/images/OpenImages/a6953d985cdb0641.jpg,real,,,,,,,,
4561,bb64a7e92f951b56,original/images/OpenImages/bb64a7e92f951b56.jpg,real,['cat'],,,,,,,
4563,fc38fe60ffab8d8d,original/images/OpenImages/fc38fe60ffab8d8d.jpg,real,,,,,,,,
4564,c861036dc15f8bca_m027pcv_163fce31_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_photo_of.jpeg,fake,['zucchini'],bin2,0.0726954340934753,0.0023698421577513,0.00221533,0.8343352245804162,0.861148443643202,
4565,177b07564e5e03a9,original/images/OpenImages/177b07564e5e03a9.jpg,real,['bicycle wheel'],,,,,,,
4566,ff072703d2375b39,original/images/OpenImages/ff072703d2375b39.jpg,real,,,,,,,,
4567,0a53b25fdd55704b,original/images/OpenImages/0a53b25fdd55704b.jpg,real,,,,,,,,
4574,69743be11b6b926a,original/images/OpenImages/69743be11b6b926a.jpg,real,['jeans'],,,,,,,
4577,84d3658aa4e5af34,original/images/OpenImages/84d3658aa4e5af34.jpg,real,['van'],,,,,,,
4579,1993005e3e47a261,original/images/OpenImages/1993005e3e47a261.jpg,real,"['jeans', 'trousers', 'human body']",,,,,,,
4580,45437473d608dab5,original/images/OpenImages/45437473d608dab5.jpg,real,['ostrich'],,,,,,,
4581,78c2bb883436db75_m01lcw4_18d263b6_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\78c2bb883436db75_m01lcw4_18d263b6_OpenImages_StableDiffusion_v5.png,fake,['limousine'],bin5,0.013517141342163,0.0034861656422647,0.0033184465,0.7616059004461726,0.7500000912091789,
4583,1168519d66c897a6,original/images/OpenImages/1168519d66c897a6.jpg,real,['mobile phone'],,,,,,,
4588,591039865a4d874a_m050k8_c6645567_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\591039865a4d874a_m050k8_c6645567_OpenImages_StableDiffusion_v5.png,fake,"['mobile phone', 'ipod']",bin1,0.7458924651145935,0.0936372326600709,0.07367287,0.2910330433433611,0.4583077376042336,2013.0
4592,8dc9e737e464866b,original/images/OpenImages/8dc9e737e464866b.jpg,real,"['studio couch', 'sofa bed', 'loveseat']",,,,,,,
4595,0606f7b291ad64a9,original/images/OpenImages/0606f7b291ad64a9.jpg,real,,,,,,,,
4603,9b6ebc4c87169b9d_m01j51_1a514e54_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\9b6ebc4c87169b9d_m01j51_1a514e54_OpenImages_StableDiffusion_v5.png,fake,['balloon'],bin3,0.0984076261520385,0.0017315013650348,0.0016048049,0.8126990435598062,0.8157775748751719,
