image_path,image_id,ratio_category,label,og_image
p2p/OpenImages/SDv4/deserted_beach.jpeg,e08c78494ae9b4a4_m01bjv_215bc1d2_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/SDv5/blurry.jpeg,3fc30c8644f09b0f_m07r04_ede98599_OpenImages_StableDiffusion_v4,bin5,fake,
p2p/OpenImages/SDv5/purple_fishtail.jpeg,97bd4d44d3eba27d_m01bqk0_e7019351_OpenImages_StableDiffusion_v4,bin3,fake,
p2p/OpenImages/SDv5/tank_with_a_white_bird_resting_on_a_branch.jpeg,568d3222cb147882_m01599_7ee06aa1_OpenImages_StableDiffusion_v4,bin3,fake,
original/images/OpenImages/14b3c3443623c614.jpg,14b3c3443623c614,,real,
p2p/OpenImages/SDv4/scarlet_red.jpeg,scarlet_red,,fake,
p2p/OpenImages/SDv4/fragrant.jpeg,fragrant,,fake,
original/images/OpenImages/bcb4370b470f9981.jpg,bcb4370b470f9981,,real,
p2p/OpenImages/SDv5/on_a_snowy_day.jpeg,on_a_snowy_day,,fake,
p2p/OpenImages/OJ/foggy.jpeg,foggy,,fake,
p2p/OpenImages/SDv4/during_a_thunderstorm.jpeg,549bde7dc6654414_m0hqkz_8ebbadda_OpenImages_OpenJourney,bin5,fake,
p2p/OpenImages/SDv5/gear.jpeg,9c34a87d210be027_m0271t_01a0cee1_OpenImages_StableDiffusion_v4,bin1,fake,
original/images/OpenImages/e5a2cf493a84f0ea.jpg,e5a2cf493a84f0ea,,real,
p2p/OpenImages/OJ/birds_flying_over.jpeg,birds_flying_over,,fake,
p2p/OpenImages/SDv5/on_a_windy_day.jpeg,on_a_windy_day,,fake,
p2p/OpenImages/SDv4/gaming_system.jpeg,2dd63a5811653e8d_m05kyg__8c49788e_OpenImages_Kandinsky_2_2,bin2,fake,
p2p/OpenImages/OJ/under_a_bright_sunny_sky.jpeg,under_a_bright_sunny_sky,,fake,
p2p/OpenImages/OJ/next_to_a_building_during_a_snowstorm.jpeg,dbc3c0da2f3d57d8_m09f20_1a694fe4_OpenImages_StableDiffusion_XL,bin2,fake,
p2p/OpenImages/SDv4/hot_air_ballooning_over.jpeg,35abdcbd62e7f8a4_m09j2d_92fb90d1_OpenImages_OpenJourney,bin3,fake,
p2p/OpenImages/SDv4/standup_paddleboard.jpeg,dd5d4bb61649130b_m0342h_55387150_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/SDv5/nostalgic.jpeg,nostalgic,,fake,
p2p/OpenImages/SDv5/a_bottle_of_wine_and.jpeg,c925b71c6db341c1_m09csl_eb99fd02_OpenImages_StableDiffusion_v5,bin4,fake,
p2p/OpenImages/OJ/white_horse.jpeg,0b0803480232cf3e_m04dr76w_90708803_OpenImages_StableDiffusion_XL,bin2,fake,
original/images/OpenImages/accc701a0db6350a.jpg,accc701a0db6350a,,real,
p2p/OpenImages/SDv5/an_elderly.jpeg,abed8a82f3e24f22_m07clx_8500f8f1_OpenImages_StableDiffusion_v4,bin4,fake,
p2p/OpenImages/SDv4/urban.jpeg,a333db16ff00038f_m025nd_9fa72b76_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/SDv5/on_a_rustic_ceramic_plate.jpeg,257e600da41d56c5_m015p6_bee3ab39_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/OJ/gaming_console.jpeg,7c1a4eb736b3fc4d_m0342h_0dd2d311_OpenImages_StableDiffusion_XL,bin2,fake,
original/images/OpenImages/afdd2b6ab35d4986.jpg,afdd2b6ab35d4986,,real,
p2p/OpenImages/OJ/gravelly.jpeg,gravelly,,fake,
p2p/OpenImages/SDv5/man.jpeg,2ca16e943e12343d_m01dxs_44d9b755_OpenImages_StableDiffusion_v4,bin5,fake,
p2p/OpenImages/SDv5/in_the_thunderstorm.jpeg,c0fe97f0f832e6ef_m015p6_8dd5cdf4_OpenImages_StableDiffusion_v4,bin4,fake,
p2p/OpenImages/SDv4/outside_a_restaurant.jpeg,cfd939d50ad31389_m083wq_2be27ae3_OpenImages_OpenJourney,bin2,fake,
original/images/OpenImages/e5a3515798f7f0e1.jpg,e5a3515798f7f0e1,,real,
p2p/OpenImages/SDv5/ham.jpeg,ham,,fake,
p2p/OpenImages/SDv5/with_their_outfits_standing_out.jpeg,f0e568a23ef3a23a_m01nkt_532815ad_OpenImages_StableDiffusion_v4,bin2,fake,
p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,during_a_thunderstorm,,fake,
p2p/OpenImages/SDv5/group_of_friends.jpeg,group_of_friends,,fake,
original/images/OpenImages/a77cb2047087e508.jpg,a77cb2047087e508,,real,
original/images/OpenImages/876c813a9ef2d9ca.jpg,876c813a9ef2d9ca,,real,
original/images/OpenImages/1f24c8eb249fea2a.jpg,1f24c8eb249fea2a,,real,
p2p/OpenImages/SDv5/on_a_trail.jpeg,31a92949f956f4c1_m04_sv_1e0e7ab8_OpenImages_Kandinsky_2_2,bin4,fake,
original/images/OpenImages/23c3a6021a59244d.jpg,23c3a6021a59244d,,real,
p2p/OpenImages/SDv4/sofa.jpeg,987ae12801e6b788_m03q5t_acf640ab_OpenImages_OpenJourney,bin5,fake,
original/images/OpenImages/29dd3ff3adc3483f.jpg,29dd3ff3adc3483f,,real,
original/images/OpenImages/cd6c08e49b3caa0d.jpg,cd6c08e49b3caa0d,,real,
original/images/OpenImages/931a4e2f58abbbaf.jpg,931a4e2f58abbbaf,,real,
p2p/OpenImages/SDv5/on_a_sandy_shore.jpeg,7936076e23541980_m0dv77_3c062ae8_OpenImages_Kandinsky_2_2,bin4,fake,
p2p/OpenImages/OJ/a_gamer_playing_with.jpeg,a_gamer_playing_with,,fake,
original/images/OpenImages/11fc91728b76a763.jpg,11fc91728b76a763,,real,
original/images/OpenImages/bba3baa1eb1e4526.jpg,bba3baa1eb1e4526,,real,
p2p/OpenImages/OJ/in_a_minimalist_studio.jpeg,e1ddd4103569fbab_m0gd36_640da9fb_OpenImages_StableDiffusion_XL,bin5,fake,
p2p/OpenImages/OJ/on_a_mountain_trail.jpeg,on_a_mountain_trail,,fake,
p2p/OpenImages/SDv5/in_a_tropical_storm.jpeg,in_a_tropical_storm,,fake,
p2p/OpenImages/SDv4/whales.jpeg,8edeb2fadf784261_m0ph39_fc73edb9_OpenImages_Kandinsky_2_2,bin2,fake,
p2p/OpenImages/SDv5/a_family_of.jpeg,a_family_of,,fake,
original/images/OpenImages/3215d07c3e72c5d2.jpg,3215d07c3e72c5d2,,real,
p2p/OpenImages/SDv5/an_empty.jpeg,an_empty,,fake,
original/images/OpenImages/764b7a05c634c23f.jpg,764b7a05c634c23f,,real,
p2p/OpenImages/SDv4/in_front_of_a_military_base.jpeg,04b85cc18b9343e2_m01pns0_8bfe5e3b_OpenImages_OpenJourney,bin5,fake,
p2p/OpenImages/SDv5/lake.jpeg,lake,,fake,
p2p/OpenImages/OJ/foggy_day.jpeg,ebb9a47f006b7d49_m02p5f1q_9d18e4aa_OpenImages_StableDiffusion_v5,bin3,fake,
p2p/OpenImages/OJ/squirrel.jpeg,squirrel,,fake,
p2p/OpenImages/SDv5/on_a_rainy_day.jpeg,617337b5e511836b_m04kkgm_baec91b3_OpenImages_Kandinsky_2_2,bin4,fake,
p2p/OpenImages/SDv5/lasagna.jpeg,lasagna,,fake,
p2p/OpenImages/SDv5/brown.jpeg,e23b99da0ac0bbde_m021mn_27fc0105_OpenImages_StableDiffusion_v4,bin3,fake,
p2p/OpenImages/SDv4/professional.jpeg,e470100eed3c6c1e_m01gkx__87f3f4c5_OpenImages_OpenJourney,bin1,fake,
p2p/OpenImages/SDv5/limbo.jpeg,limbo,,fake,
p2p/OpenImages/SDv5/small.jpeg,5e4722478ab9c699_m01dws_cef6c599_OpenImages_StableDiffusion_v4,bin5,fake,
original/images/OpenImages/4046943918d6d6f9.jpg,4046943918d6d6f9,,real,
original/images/OpenImages/002d966db9db634c.jpg,002d966db9db634c,,real,
p2p/OpenImages/SDv5/book.jpeg,book,,fake,
p2p/OpenImages/SDv5/snow_on_the.jpeg,snow_on_the,,fake,
p2p/OpenImages/SDv5/toy.jpeg,toy,,fake,
p2p/OpenImages/SDv5/on_a_clear_day.jpeg,15a388b862890689_m0271t_d3a097ad_OpenImages_StableDiffusion_v4,bin5,fake,
p2p/OpenImages/OJ/equestrians.jpeg,500b6180c0d29747_m0dv77_5553a103_OpenImages_StableDiffusion_v5,bin4,fake,
p2p/OpenImages/SDv5/bicycle.jpeg,bcbad983fc5e2393_m0dv5r_62333680_OpenImages_StableDiffusion_v5,bin5,fake,
p2p/OpenImages/SDv4/in_a_forests.jpeg,in_a_forests,,fake,
p2p/OpenImages/OJ/on_a_sunny_day.jpeg,on_a_sunny_day,,fake,
p2p/OpenImages/SDv5/curious.jpeg,fbf0d153d4a35cd0_m07fbm7_57e8dbde_OpenImages_StableDiffusion_v4,bin1,fake,
p2p/OpenImages/OJ/with_dirt_and_dust_present.jpeg,with_dirt_and_dust_present,,fake,
p2p/OpenImages/SDv4/pet.jpeg,pet,,fake,
p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,on_a_snowy_day,,fake,
p2p/OpenImages/OJ/drone_shot.jpeg,drone_shot,,fake,
p2p/OpenImages/OJ/neighborhood.jpeg,neighborhood,,fake,
p2p/OpenImages/SDv5/species-savvy.jpeg,97e050e44f06f86f_m02p0tk3_58e4e03c_OpenImages_StableDiffusion_v4,bin5,fake,
p2p/OpenImages/OJ/perfect.jpeg,6bd0310b1fac352d_m025dyy_8455d299_OpenImages_StableDiffusion_v5,bin4,fake,
original/images/OpenImages/7f7a7569587ca5f7.jpg,7f7a7569587ca5f7,,real,
p2p/OpenImages/OJ/an_artistic.jpeg,an_artistic,,fake,
p2p/OpenImages/SDv5/rustic.jpeg,rustic,,fake,
p2p/OpenImages/SDv5/broken.jpeg,642e0fa2ad99d843_m03q5c7_94fc6bdb_OpenImages_StableDiffusion_v4,bin4,fake,
original/images/OpenImages/4f104caa8ad41cdf.jpg,4f104caa8ad41cdf,,real,
p2p/OpenImages/OJ/airfield.jpeg,8cc80b39fec7abc1_m068zj_ce7108fd_OpenImages_StableDiffusion_XL,bin5,fake,
p2p/OpenImages/SDv5/white.jpeg,6891d798737dbea3_m0k1tl_cda81e13_OpenImages_Kandinsky_2_2,bin3,fake,
original/images/OpenImages/c7e441cdfafebfe6.jpg,c7e441cdfafebfe6,,real,
original/images/OpenImages/5817faf2fb6af9bc.jpg,5817faf2fb6af9bc,,real,
p2p/ADE20K/OJ/wooden.jpeg,b5d4d36dc92c682e_m0ph39_28212dc1_OpenImages_StableDiffusion_XL,bin3,fake,
p2p/OpenImages/SDv5/mountain_climb.jpeg,d28f907e2ab2c7a4_m015p6_344c3692_OpenImages_StableDiffusion_v4,bin5,fake,
p2p/ADE20K/OJ/under_natural_lighting.jpeg,7aa0ddd19c40b5b2_m01bfm9_994b079e_OpenImages_StableDiffusion_XL,bin3,fake,
p2p/OpenImages/SDv4/beautifully_illuminated.jpeg,beautifully_illuminated,,fake,
p2p/OpenImages/SDv4/sunroof.jpeg,dbd208d55a27bf78_m03d443_685e0ea4_OpenImages_Kandinsky_2_2,bin4,fake,
original/images/OpenImages/568d3222cb147882.jpg,568d3222cb147882,,real,
p2p/OpenImages/OJ/motor_sport_festival.jpeg,0642b6fbe50c96fb_m05zsy_29635cbb_OpenImages_StableDiffusion_v5,bin5,fake,
p2p/OpenImages/SDv4/in_a_zoo_animal_exhibition.jpeg,adc6cb08fcafcf77_m01xq0k1_0350796c_OpenImages_OpenJourney,bin3,fake,
p2p/OpenImages/SDv4/touching.jpeg,bdcb4068d4772da1_m01nkt_22b7899a_OpenImages_OpenJourney,bin5,fake,
p2p/OpenImages/OJ/pickup_truck.jpeg,pickup_truck,,fake,
p2p/OpenImages/SDv4/under_a_bright_sunny_sky.jpeg,10e14ddf2ff2819a_m0120dh_24b56b92_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/SDv5/on_a_sunny_day.jpeg,on_a_sunny_day,,fake,
p2p/OpenImages/OJ/with_the_wind_blowing.jpeg,with_the_wind_blowing,,fake,
p2p/OpenImages/SDv5/supersheddy.jpeg,supersheddy,,fake,
p2p/ADE20K/OJ/a_jet.jpeg,5177da9960ab6e14_m015qff_c969151a_OpenImages_StableDiffusion_XL,bin1,fake,
p2p/OpenImages/SDv4/on_a_foggy_day_a_photo_of_a_close_up_of_a_bird_with_a_very_big_beak_on_a_windy_day_a_photo_of_a_close_up_of_a_bird_with_a_very_big_beak_on_a_stormy_day_a_photo_of_a_close_up_of_a_bird_with_a_very_big_beak.jpeg,on_a_foggy_day_a_photo_of_a_close_up_of_a_bird_with_a_very_big_beak_on_a_windy_day_a_photo_of_a_close_up_of_a_bird_with_a_very_big_beak_on_a_stormy_day_a_photo_of_a_close_up_of_a_bird_with_a_very_big_beak,,fake,
p2p/OpenImages/SDv4/on_a_clear_day.jpeg,59557286176249da_m01rkbr_8463d82e_OpenImages_Kandinsky_2_2,bin1,fake,
p2p/OpenImages/SDv4/an_antique.jpeg,an_antique,,fake,
p2p/OpenImages/SDv4/hailstones_hammering_against_the_bike.jpeg,6a951ffda4eb0a0b_m0c29q_aaa1beaf_OpenImages_Kandinsky_2_2,bin4,fake,
original/images/OpenImages/70df06631b63e502.jpg,70df06631b63e502,,real,
original/images/OpenImages/f2a36b38b5a79be1.jpg,f2a36b38b5a79be1,,real,
original/images/OpenImages/54c9896ab7af011c.jpg,54c9896ab7af011c,,real,
p2p/OpenImages/SDv5/near_a_bicycle.jpeg,near_a_bicycle,,fake,
p2p/OpenImages/SDv4/dog.jpeg,42eeaccfcc8ed10a_m01940j_54892472_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/OJ/because_of_the_fog.jpeg,because_of_the_fog,,fake,
original/images/OpenImages/9cc94ed3b0d77526.jpg,9cc94ed3b0d77526,,real,
original/images/OpenImages/d4f4fc583a769fde.jpg,d4f4fc583a769fde,,real,
p2p/OpenImages/SDv5/homemade.jpeg,homemade,,fake,
p2p/OpenImages/SDv5/under_a_clear_blue_sky.jpeg,2fe2997d4eb89936_m0k4j_f664a21c_OpenImages_StableDiffusion_v5,bin3,fake,
"p2p/OpenImages/SDv5/hats____+
.jpeg","hats____+
",,fake,
original/images/OpenImages/336fcd646aedc662.jpg,336fcd646aedc662,,real,
original/images/OpenImages/e2d2794a0b2bf0b5.jpg,e2d2794a0b2bf0b5,,real,
original/images/OpenImages/b7402182230e6e36.jpg,b7402182230e6e36,,real,
p2p/OpenImages/SDv4/a_rainbow.jpeg,fc56d44c105853ce_m01nq26_b11c77e0_OpenImages_Kandinsky_2_2,bin5,fake,
original/images/OpenImages/38c6668e60cfe264.jpg,38c6668e60cfe264,,real,
original/images/OpenImages/372cff83b0e0ce68.jpg,372cff83b0e0ce68,,real,
original/images/OpenImages/06f9345aa4e501f8.jpg,06f9345aa4e501f8,,real,
p2p/OpenImages/SDv4/a_group_of_people_sitting_around_a_table_with_a_clock.jpeg,903db20748b4903d_m07mhn_19e48713_OpenImages_Kandinsky_2_2,bin5,fake,
original/images/OpenImages/1efdbec2cdc79cc0.jpg,1efdbec2cdc79cc0,,real,
original/images/OpenImages/f88b2622aed8b97d.jpg,f88b2622aed8b97d,,real,
p2p/OpenImages/SDv5/football_field1_a_photo_of_a_camera_and_a_subject_on_a_street.jpeg,5badea01bcd540f1_m01dxs_75a67143_OpenImages_StableDiffusion_v4,bin5,fake,
original/images/OpenImages/5751876d0222ff02.jpg,5751876d0222ff02,,real,
p2p/OpenImages/OJ/adorable.jpeg,adorable,,fake,
p2p/OpenImages/OJ/in_a_forest_fire_scarred_landscape.jpeg,61431db43e2b6760_m02l8p9_e2d46624_OpenImages_StableDiffusion_v5,bin4,fake,
"p2p/OpenImages/SDv5/eggplant,.jpeg",daf5a001b5bba223_m0cmf2_e7bf830a_OpenImages_StableDiffusion_v4,bin5,fake,
"p2p/OpenImages/SDv4/woman_++
.jpeg","woman_++
",,fake,
original/images/OpenImages/fe62e86032f050cb.jpg,fe62e86032f050cb,,real,
original/images/OpenImages/44b223d56f487107.jpg,44b223d56f487107,,real,
p2p/OpenImages/SDv5/in_the_forest.jpeg,in_the_forest,,fake,
p2p/OpenImages/SDv4/puppets.jpeg,1c9a5b9c3cf42d03_m0h2r6_34212c7e_OpenImages_OpenJourney,bin5,fake,
p2p/OpenImages/OJ/a_bouquet_of_flowers.jpeg,a_bouquet_of_flowers,,fake,
original/images/OpenImages/9bf0e667c2fa03d8.jpg,9bf0e667c2fa03d8,,real,
p2p/OpenImages/SDv5/snake_slithering_up.jpeg,snake_slithering_up,,fake,
p2p/OpenImages/SDv4/during_the_heavy_rain.jpeg,during_the_heavy_rain,,fake,
p2p/OpenImages/SDv5/vintage.jpeg,c2a32c9dd1169fc0_m0f6wt_060d258c_OpenImages_Kandinsky_2_2,bin4,fake,
p2p/OpenImages/SDv4/a_sandy.jpeg,bba3baa1eb1e4526_m01dwsz_6c61934e_OpenImages_OpenJourney,bin5,fake,
original/images/OpenImages/a28e7cb95683e931.jpg,a28e7cb95683e931,,real,
p2p/OpenImages/SDv4/cute.jpeg,cute,,fake,
p2p/OpenImages/SDv4/pretzels.jpeg,pretzels,,fake,
p2p/OpenImages/SDv5/yellow.jpeg,a491c866d8e03313_m01yrx_92b0f2dc_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/SDv5/pot.jpeg,pot,,fake,
p2p/OpenImages/OJ/colorful.jpeg,a57c1783da5cd5c8_m0bt9lr_bc8268c2_OpenImages_StableDiffusion_v5,bin5,fake,
p2p/OpenImages/SDv5/noisy.jpeg,noisy,,fake,
original/images/OpenImages/2646412c48fa2d2f.jpg,2646412c48fa2d2f,,real,
p2p/OpenImages/SDv5/arranged_on_a_plate_in_a_refined_meal.jpeg,bda610f7d590d19c_m01fb_0_072cf280_OpenImages_StableDiffusion_v4,bin3,fake,
p2p/OpenImages/SDv4/bunker_on_a_golf_course.jpeg,1d18d3c340efd774_m0138tl_62f05ee0_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/SDv4/rusty.jpeg,516a2419668bd201_m0hkxq_0f4ac47a_OpenImages_Kandinsky_2_2,bin1,fake,
p2p/OpenImages/SDv4/sleek_stainless_steel.jpeg,ad7048596f0e7a5f_m01m2v_9626c267_OpenImages_OpenJourney,bin4,fake,
p2p/OpenImages/SDv5/parrot.jpeg,parrot,,fake,
original/images/OpenImages/16cac4e128d5253c.jpg,16cac4e128d5253c,,real,
p2p/OpenImages/SDv5/curious.jpeg,curious,,fake,
p2p/OpenImages/OJ/grabbing_a_slice.jpeg,grabbing_a_slice,,fake,
p2p/OpenImages/OJ/foggy.jpeg,foggy,,fake,
p2p/OpenImages/SDv4/black.jpeg,black,,fake,
p2p/OpenImages/SDv5/on_a_train_platform.jpeg,fb685619c1086b2b_m01j3zr_3c509482_OpenImages_StableDiffusion_v4,bin4,fake,
p2p/OpenImages/SDv5/video.jpeg,video,,fake,
original/images/OpenImages/db93bfe737ed7a35.jpg,db93bfe737ed7a35,,real,
p2p/OpenImages/SDv5/with_no_sign_of_life.jpeg,84a79da5b20ee3ae_m0271t_ce905fed_OpenImages_StableDiffusion_v4,bin2,fake,
p2p/OpenImages/OJ/modern_metal_table.jpeg,modern_metal_table,,fake,
p2p/OpenImages/SDv5/in_the_midst_of_a_thunderstorm.jpeg,in_the_midst_of_a_thunderstorm,,fake,
p2p/OpenImages/SDv4/vegetarian.jpeg,3a98760d7fc5630f_m03k3r_90bf0d0d_OpenImages_OpenJourney,bin4,fake,
original/images/OpenImages/d4f4fc583a769fde.jpg,d4f4fc583a769fde,,real,
p2p/OpenImages/SDv5/cat.jpeg,65c6b3faecea5316_m02gzp_9d041624_OpenImages_StableDiffusion_v4,bin5,fake,
p2p/OpenImages/SDv5/on_a_rainy_day.jpeg,on_a_rainy_day,,fake,
original/images/OpenImages/8e5632d35c91e78d.jpg,8e5632d35c91e78d,,real,
p2p/OpenImages/SDv5/swimming_in.jpeg,acf26ae6f8565c02_m02zn6n_68a9c083_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/SDv4/hot_day.jpeg,6d83c903ab9cf6d7_m07clx_17356121_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/SDv4/will_change_only_the_lighting_conditions.jpeg,will_change_only_the_lighting_conditions,,fake,
p2p/ADE20K/OJ/record_player.jpeg,cf8342f279a76c29_m0bt9lr_cd62730b_OpenImages_StableDiffusion_XL,bin5,fake,
p2p/OpenImages/OJ/in_the_evening.jpeg,a5acc895e047bc4d_m025rp___af21623a_OpenImages_StableDiffusion_XL,bin1,fake,
p2p/OpenImages/OJ/swimming_silently.jpeg,e356146c5ac57de5_m096mb_f9787463_OpenImages_StableDiffusion_v5,bin5,fake,
p2p/OpenImages/SDv5/banners.jpeg,930729003af267ca_m01x_v_ec31a3eb_OpenImages_StableDiffusion_v4,bin3,fake,
original/images/OpenImages/6494026741b7189c.jpg,6494026741b7189c,,real,
original/images/OpenImages/891eb2653e63f9d9.jpg,891eb2653e63f9d9,,real,
p2p/OpenImages/SDv5/mayonnaise.jpeg,mayonnaise,,fake,
p2p/OpenImages/SDv4/on_a_rainy_day.jpeg,213d676d75004cbb_m02p0tk3_43e93c1d_OpenImages_Kandinsky_2_2,bin3,fake,
original/images/OpenImages/88531d1c1c3eb185.jpg,88531d1c1c3eb185,,real,
p2p/OpenImages/SDv4/on_a_hot_day.jpeg,on_a_hot_day,,fake,
p2p/OpenImages/OJ/rose.jpeg,c6d4685fc6df6d16_m07j87_a699a844_OpenImages_StableDiffusion_XL,bin3,fake,
p2p/OpenImages/OJ/during_a_hailstorm.jpeg,8b9321c89b2d7ab6_m061_f_29130db7_OpenImages_StableDiffusion_v5,bin3,fake,
p2p/OpenImages/SDv5/motorcycle_displayed.jpeg,motorcycle_displayed,,fake,
p2p/OpenImages/OJ/a_brightly_lit_kitchen.jpeg,eca6d2c51ee06275_m01fh4r_ef95e76d_OpenImages_StableDiffusion_v5,bin5,fake,
original/images/OpenImages/aadfee9b588294ef.jpg,aadfee9b588294ef,,real,
original/images/OpenImages/186b7ecedf5eddc8.jpg,186b7ecedf5eddc8,,real,
p2p/OpenImages/SDv4/on_building_blocks.jpeg,1fe32238bf9238ee_m01tcjp_15b1f40a_OpenImages_OpenJourney,bin3,fake,
p2p/OpenImages/SDv4/oftomatoes.jpeg,bd82f0fc75a2b23d_m09728_9837cbc4_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/SDv5/running_towards.jpeg,df6a51c635afe963_m02jvh9_23f4f2b1_OpenImages_StableDiffusion_v4,bin5,fake,
p2p/OpenImages/OJ/with_a_park_in_the_background.jpeg,with_a_park_in_the_background,,fake,
p2p/ADE20K/OJ/window.jpeg,71f118b4354b5ff0_m0l3ms_effcdcd9_OpenImages_StableDiffusion_XL,bin3,fake,
p2p/OpenImages/SDv5/at_dusk.jpeg,29dd3ff3adc3483f_m07cmd_8b9570ed_OpenImages_StableDiffusion_v4,bin5,fake,
p2p/OpenImages/SDv5/moonlight.jpeg,moonlight,,fake,
p2p/OpenImages/SDv4/in_a_thunderstorm.jpeg,in_a_thunderstorm,,fake,
p2p/OpenImages/OJ/on_a_sunny_day.jpeg,on_a_sunny_day,,fake,
original/images/OpenImages/cac813456523a1f9.jpg,cac813456523a1f9,,real,
p2p/OpenImages/OJ/fish.jpeg,fish,,fake,
p2p/OpenImages/SDv5/ancient.jpeg,ancient,,fake,
p2p/OpenImages/SDv5/swimming.jpeg,swimming,,fake,
p2p/OpenImages/SDv5/video_game_console.jpeg,video_game_console,,fake,
p2p/OpenImages/OJ/jet.jpeg,jet,,fake,
p2p/OpenImages/SDv4/polluted.jpeg,c93818106e6b6cd8_m0283dt1_f82f0242_OpenImages_Kandinsky_2_2,bin2,fake,
p2p/OpenImages/SDv5/desserts.jpeg,de45feb04c25ea69_m01d40f_27d0fb76_OpenImages_StableDiffusion_v4,bin2,fake,
p2p/OpenImages/SDv5/in_a_luxurious_neighborhood.jpeg,eaa6c9823b0d8979_m09728_07ace6a7_OpenImages_StableDiffusion_v4,bin4,fake,
p2p/OpenImages/OJ/trophy.jpeg,trophy,,fake,
p2p/OpenImages/SDv5/friendly.jpeg,292082ab912847ec_m01yrx_3aa702a0_OpenImages_Kandinsky_2_2,bin5,fake,
original/images/OpenImages/afa5fcaee9889840.jpg,afa5fcaee9889840,,real,
p2p/OpenImages/SDv4/content.jpeg,content,,fake,
p2p/OpenImages/SDv4/cat.jpeg,dbd208d55a27bf78_m03d443_4b66f9ea_OpenImages_OpenJourney,bin4,fake,
p2p/OpenImages/SDv5/competitive.jpeg,competitive,,fake,
p2p/OpenImages/SDv4/in_a_rural_farm.jpeg,in_a_rural_farm,,fake,
p2p/OpenImages/SDv4/rustic.jpeg,rustic,,fake,
p2p/OpenImages/SDv4/tennis_ball.jpeg,58a0c796e16d767e_m01c648_913664ae_OpenImages_OpenJourney,bin4,fake,
p2p/OpenImages/SDv4/tree-covered.jpeg,bbd4e1461dda30c2_m03k3r_5e459652_OpenImages_Kandinsky_2_2,bin5,fake,
original/images/OpenImages/1a7ed1f12fb6a51e.jpg,1a7ed1f12fb6a51e,,real,
p2p/OpenImages/OJ/striped.jpeg,striped,,fake,
p2p/OpenImages/SDv5/sculpture.jpeg,4f104caa8ad41cdf_m0hnyx_aedced21_OpenImages_StableDiffusion_v4,bin3,fake,
p2p/OpenImages/OJ/under_sunlight.jpeg,8b341243162aa075_m06msq_018bf470_OpenImages_StableDiffusion_v5,bin5,fake,
p2p/OpenImages/SDv4/juicy.jpeg,juicy,,fake,
original/images/OpenImages/a3dc3ff037b4ae02.jpg,a3dc3ff037b4ae02,,real,
p2p/OpenImages/OJ/in_the_rain.jpeg,a0620646a2b9d6e7_m09k_b_c81ea6ff_OpenImages_StableDiffusion_v5,bin4,fake,
p2p/ADE20K/OJ/church_service.jpeg,9cb33c4f6356a3c5_m01nkt_06e518fc_OpenImages_StableDiffusion_XL,bin1,fake,
original/images/OpenImages/49ed1509e40cc012.jpg,49ed1509e40cc012,,real,
p2p/OpenImages/OJ/forest.jpeg,forest,,fake,
p2p/OpenImages/SDv5/in_a_lush_green_forest.jpeg,20c8135485c060ee_m01lrl_86e7955c_OpenImages_StableDiffusion_v4,bin5,fake,
p2p/OpenImages/SDv5/vintage.jpeg,0ee9097b0c090b41_m015p6_873e2b95_OpenImages_Kandinsky_2_2,bin1,fake,
p2p/OpenImages/SDv5/on_a_snowy_day.jpeg,on_a_snowy_day,,fake,
p2p/OpenImages/SDv4/during_a_thunderstorm.jpeg,8469362ba974d656_m01yrx_f185fbe1_OpenImages_Kandinsky_2_2,bin5,fake,
p2p/OpenImages/SDv4/greens_will_satisfy_even_the_pickiest_eaters.jpeg,35954284dc74566f_m0ch_cf_7605f60d_OpenImages_Kandinsky_2_2,bin1,fake,
p2p/OpenImages/OJ/in_the_sunshine.jpeg,in_the_sunshine,,fake,
p2p/OpenImages/OJ/during_a_hailstorm.jpeg,3008b2429a3b0cdf_m02zvsm_51391c3d_OpenImages_StableDiffusion_v5,bin3,fake,
p2p/OpenImages/OJ/a_zebra.jpeg,a_zebra,,fake,
p2p/OpenImages/OJ/a_group_of_people_sitting_around_a_table_with_a_clock.jpeg,a_group_of_people_sitting_around_a_table_with_a_clock,,fake,
original/images/OpenImages/6e062f5035cecad3.jpg,6e062f5035cecad3,,real,
p2p/OpenImages/SDv5/in_the_glow_of_the_moon.jpeg,in_the_glow_of_the_moon,,fake,
"p2p/OpenImages/SDv5/women_++
.jpeg",02e42cfb4cd69621_m01xyhv_23f131c3_OpenImages_StableDiffusion_v4,bin4,fake,
